T	X	Y	HEADING	NOW_NUM
6.7734	-1.8140	2.5228	-72.0000	739183.043414
6.8796	-1.8725	2.0784	-90.0000	739183.043414
6.9973	-1.7908	1.6377	-108.0000	739183.043414
7.1213	-1.7095	1.3493	-96.0000	739183.043414
7.2220	-1.7095	1.3493	-81.0000	739183.043414
7.3295	-1.7095	1.3493	-63.0000	739183.043414
7.4489	-1.7095	1.3493	-42.0000	739183.043414
7.5531	-1.7095	1.3493	-27.0000	739183.043414
7.6587	-1.7095	1.3493	-12.0000	739183.043414
7.7601	-1.7095	1.3493	3.0000	739183.043414
7.8744	-1.7095	1.3493	21.0000	739183.043414
7.9831	-1.7095	1.3493	39.0000	739183.043414
8.0964	-1.7095	1.3493	57.0000	739183.043414
8.2069	-1.8595	1.6091	60.0000	739183.043414
8.3100	-2.0845	1.9988	60.0000	739183.043414
8.4165	-2.2310	2.2605	66.0000	739183.043414
8.5290	-2.2310	2.2605	84.0000	739183.043414
8.6323	-2.2114	2.4845	96.0000	739183.043414
8.7373	-2.1644	2.9321	96.0000	739183.043414
8.8392	-2.1644	3.3061	84.0000	739183.043414
8.9452	-2.2343	3.5973	72.0000	739183.043414
9.0571	-2.4041	3.9305	57.0000	739183.043414
9.1687	-2.7733	4.2997	36.0000	739183.043414
9.2706	-3.1778	4.4926	18.0000	739183.043414
9.3716	-3.5472	4.5511	3.0000	739183.043414
9.4821	-3.9916	4.4926	-15.0000	739183.043414
9.5894	-4.3961	4.2997	-33.0000	739183.043414
9.6980	-4.5733	4.1612	-30.0000	739183.043414
9.8014	-4.6402	4.1271	-18.0000	739183.043414
9.9165	-4.6402	4.1271	-33.0000	739183.043414
10.0290	-4.6402	4.1271	-21.0000	739183.043414
10.1383	-4.6402	4.1271	-3.0000	739183.043414
10.2383	-4.6402	4.1271	15.0000	739183.043414
10.3431	-4.9142	4.2492	24.0000	739183.043414
10.4533	-5.3501	4.3538	6.0000	739183.043414
10.5626	-5.4249	4.3577	-15.0000	739183.043414
10.6665	-5.4249	4.3577	-30.0000	739183.043414
10.7670	-5.4249	4.3577	-48.0000	739183.043414
10.8738	-5.5373	4.1630	-63.0000	739183.043414
10.9819	-5.6899	3.8205	-66.0000	739183.043414
11.0964	-5.8424	3.4779	-66.0000	739183.043414
11.2016	-5.8729	3.4094	-81.0000	739183.043414
11.3245	-5.8494	3.1108	-99.0000	739183.043414
11.4248	-5.7449	2.7510	-108.0000	739183.043414
11.5256	-5.6058	2.3230	-108.0000	739183.043414
11.6269	-5.4899	1.9664	-108.0000	739183.043414
11.7276	-5.3522	1.6184	-117.0000	739183.043414
11.8340	-5.0793	1.2628	-135.0000	739183.043414
11.9498	-4.6414	0.9784	-156.0000	739183.043414
12.0576	-4.2243	0.8099	-159.0000	739183.043414
12.1728	-4.0843	0.7561	-159.0000	739183.043414
12.2783	-4.0843	0.7561	-174.0000	739183.043414
12.3962	-4.0843	0.7561	-195.0000	739183.043414
12.5078	-4.0843	0.7561	-213.0000	739183.043414
12.6158	-4.0843	0.7561	-228.0000	739183.043414
12.7266	-4.0843	0.7561	-246.0000	739183.043414
12.8330	-4.0843	0.7561	-261.0000	739183.043414
12.9533	-4.0843	0.7561	-279.0000	739183.043414
13.0645	-4.0843	0.7561	-297.0000	739183.043414
13.1800	-4.2788	0.9839	-315.0000	739183.043414
13.2882	-4.5439	1.2490	-315.0000	739183.043414
13.4023	-4.8062	1.5169	-312.0000	739183.043414
13.5181	-5.0404	1.8991	-294.0000	739183.043414
13.6185	-5.1748	2.2492	-291.0000	739183.043414
13.7262	-5.3361	2.6693	-291.0000	739183.043414
13.8306	-5.4705	3.0194	-291.0000	739183.043414
13.9562	-5.5482	3.3852	-276.0000	739183.043414
14.0737	-5.5679	3.7596	-273.0000	739183.043414
14.1770	-5.5875	4.1341	-273.0000	739183.043414
14.2968	-5.6071	4.5086	-273.0000	739183.043414
14.4065	-5.6267	4.8831	-273.0000	739183.043414
14.5167	-5.6620	5.3314	-279.0000	739183.043414
14.6375	-5.8116	5.7539	-297.0000	739183.043414
14.7567	-6.0314	6.0564	-312.0000	739183.043414
