T	X	Y	HEADING	NOW_NUM
0.1218	0.0000	0.0000	45.0000	739183.045568
0.2258	0.0000	0.0000	45.0000	739183.045568
0.3393	0.0000	0.0000	45.0000	739183.045568
0.4564	0.0000	0.0000	45.0000	739183.045568
0.5701	0.0000	0.0000	45.0000	739183.045568
0.6824	0.0000	0.0000	45.0000	739183.045568
0.7869	0.0000	0.0000	45.0000	739183.045568
0.8989	0.0000	0.0000	45.0000	739183.045568
1.0004	0.0000	0.0000	45.0000	739183.045568
1.1034	0.0000	0.0000	45.0000	739183.045568
1.2117	0.0000	0.0000	45.0000	739183.045568
1.3267	0.0000	0.0000	45.0000	739183.045568
1.4429	-0.1061	0.1061	45.0000	739183.045568
1.5490	-0.4243	0.4243	45.0000	739183.045568
1.6678	-0.6807	0.6974	54.0000	739183.045568
1.7779	-0.6807	0.6974	69.0000	739183.045568
1.8863	-0.6807	0.6974	78.0000	739183.045568
2.0017	-0.6807	0.6974	78.0000	739183.045568
2.1072	-0.6807	0.6974	87.0000	739183.045568
2.2239	-0.6807	0.6974	108.0000	739183.045568
2.3355	-0.6807	0.6974	123.0000	739183.045568
2.4494	-0.6807	0.6974	141.0000	739183.045568
2.5690	-0.6807	0.6974	156.0000	739183.045568
2.6768	-0.6807	0.6974	174.0000	739183.045568
2.7855	-0.6807	0.6974	192.0000	739183.045568
2.9033	-0.6807	0.6974	210.0000	739183.045568
3.0172	-0.6807	0.6974	231.0000	739183.045568
3.1192	-0.6807	0.6974	243.0000	739183.045568
3.2418	-0.6807	0.6974	261.0000	739183.045568
3.3488	-0.6807	0.6974	276.0000	739183.045568
3.4637	-0.6807	0.6974	294.0000	739183.045568
3.5827	-0.6807	0.6974	312.0000	739183.045568
3.6939	-0.6807	0.6974	330.0000	739183.045568
3.8020	-0.6807	0.6974	348.0000	739183.045568
3.9195	-0.6807	0.6974	366.0000	739183.045568
4.0440	-0.6807	0.6974	384.0000	739183.045568
4.1570	-0.6807	0.6974	402.0000	739183.045568
4.2648	-0.6807	0.6974	414.0000	739183.045568
4.3738	-0.6807	0.6974	429.0000	739183.045568
4.5007	-0.6807	0.6974	444.0000	739183.045568
4.6009	-0.6925	0.9221	447.0000	739183.045568
4.7020	-0.7121	1.2966	447.0000	739183.045568
4.8073	-0.7357	1.7459	447.0000	739183.045568
4.9173	-0.7553	2.1204	447.0000	739183.045568
5.0322	-0.7789	2.5698	447.0000	739183.045568
5.1347	-0.7789	3.0190	456.0000	739183.045568
5.2384	-0.6821	3.3802	471.0000	739183.045568
5.3532	-0.4940	3.8704	471.0000	739183.045568
5.4579	-0.3703	4.3016	459.0000	739183.045568
5.5646	-0.3820	4.7497	441.0000	739183.045568
5.6719	-0.4976	5.1053	426.0000	739183.045568
5.7921	-0.8045	5.5277	405.0000	739183.045568
5.9137	-0.9792	5.6692	390.0000	739183.045568
6.0174	-0.9792	5.6692	375.0000	739183.045568
