T	X	Y	HEADING	NOW_NUM
0.1097	0.0000	0.0000	45.0000	739184.991686
0.2277	0.0000	0.0000	45.0000	739184.991686
0.3287	0.0000	0.0000	45.0000	739184.991686
0.4324	0.0000	0.0000	45.0000	739184.991686
0.5489	0.0000	0.0000	45.0000	739184.991686
0.6514	0.0000	0.0000	45.0000	739184.991686
0.7536	0.0000	0.0000	45.0000	739184.991686
0.8545	0.0000	0.0000	45.0000	739184.991686
0.9594	0.0000	0.0000	45.0000	739184.991686
1.0599	0.0000	0.0000	45.0000	739184.991686
1.1628	0.0000	0.0000	45.0000	739184.991686
1.2677	0.0000	0.0000	45.0000	739184.991686
1.3723	0.0000	0.0000	45.0000	739184.991686
1.4842	0.0000	0.0000	60.0000	739184.991686
1.5874	0.0000	0.0000	75.0000	739184.991686
1.6982	0.0000	0.0000	81.0000	739184.991686
1.8001	-0.0235	0.1482	81.0000	739184.991686
1.9158	-0.0587	0.3704	81.0000	739184.991686
2.0183	-0.0587	0.3704	75.0000	739184.991686
2.1338	-0.0587	0.3704	54.0000	739184.991686
2.2492	-0.1752	0.4648	39.0000	739184.991686
2.3544	-0.4980	0.7764	51.0000	739184.991686
2.4687	-0.7350	1.2416	72.0000	739184.991686
2.5774	-0.7935	1.6110	90.0000	739184.991686
2.6833	-0.7935	1.6110	108.0000	739184.991686
2.7836	-0.6914	1.8115	117.0000	739184.991686
2.8885	-0.4906	2.2141	114.0000	739184.991686
2.9898	-0.4055	2.5013	96.0000	739184.991686
3.0912	-0.4055	2.5013	78.0000	739184.991686
3.1946	-0.4396	2.5681	63.0000	739184.991686
3.3028	-0.6332	2.9739	69.0000	739184.991686
3.4038	-0.7149	3.4146	87.0000	739184.991686
3.5040	-0.6952	3.8641	93.0000	739184.991686
3.6103	-0.6717	4.3135	93.0000	739184.991686
3.7156	-0.6481	4.7629	93.0000	739184.991686
3.8314	-0.6206	5.2872	93.0000	739184.991686
3.9363	-0.6206	5.2872	111.0000	739184.991686
4.0494	-0.6206	5.2872	132.0000	739184.991686
4.1648	-0.6206	5.2872	153.0000	739184.991686
4.2807	-0.6206	5.2872	174.0000	739184.991686
4.3861	-0.6206	5.2872	192.0000	739184.991686
4.5010	-0.6206	5.2872	210.0000	739184.991686
4.6174	-0.6206	5.2872	228.0000	739184.991686
4.7246	-0.6206	5.2872	246.0000	739184.991686
4.8371	-0.6206	5.2872	264.0000	739184.991686
4.9495	-0.5971	4.8378	267.0000	739184.991686
5.0500	-0.5735	4.3884	267.0000	739184.991686
5.1515	-0.5539	4.0139	267.0000	739184.991686
5.2563	-0.5304	3.5645	267.0000	739184.991686
5.3624	-0.5068	3.1152	267.0000	739184.991686
5.4773	-0.4833	2.6658	267.0000	739184.991686
5.5886	-0.4597	2.2164	267.0000	739184.991686
5.6976	-0.4362	1.7670	267.0000	739184.991686
5.8077	-0.4165	1.3925	267.0000	739184.991686
5.9252	-0.4048	0.9430	273.0000	739184.991686
6.0299	-0.4048	0.9430	291.0000	739184.991686
6.1302	-0.4048	0.9430	309.0000	739184.991686
6.2511	-0.4048	0.9430	330.0000	739184.991686
6.3672	-0.6103	0.8515	336.0000	739184.991686
6.4742	-0.7473	0.7905	336.0000	739184.991686
6.5827	-0.7473	0.7905	342.0000	739184.991686
6.6867	-0.7473	0.7905	360.0000	739184.991686
6.7988	-0.7473	0.7905	366.0000	739184.991686
6.9068	-0.7473	0.7905	366.0000	739184.991686
7.0165	-0.7473	0.7905	366.0000	739184.991686
7.1288	-0.7473	0.7905	366.0000	739184.991686
7.2375	-0.5236	0.7670	366.0000	739184.991686
7.3508	-0.1506	0.7278	366.0000	739184.991686
7.4553	-0.1506	0.7278	372.0000	739184.991686
7.5612	-0.1506	0.7278	390.0000	739184.991686
7.6692	-0.1506	0.7278	399.0000	739184.991686
7.7832	-0.1506	0.7278	399.0000	739184.991686
7.8845	-0.1506	0.7278	417.0000	739184.991686
7.9857	-0.1506	0.7278	435.0000	739184.991686
8.0894	-0.1937	1.1002	444.0000	739184.991686
8.1897	-0.2408	1.5478	444.0000	739184.991686
8.2926	-0.2838	1.8444	432.0000	739184.991686
8.4060	-0.2838	1.8444	420.0000	739184.991686
8.5139	-0.4338	2.1042	420.0000	739184.991686
8.6226	-0.5463	2.2990	420.0000	739184.991686
8.7342	-0.5463	2.2990	420.0000	739184.991686
8.8385	-0.5463	2.2990	402.0000	739184.991686
8.9504	-0.5463	2.2990	384.0000	739184.991686
9.0507	-0.5463	2.2990	369.0000	739184.991686
9.1594	-0.5463	2.2990	363.0000	739184.991686
9.2659	-0.5463	2.2990	363.0000	739184.991686
9.3865	-0.5463	2.2990	363.0000	739184.991686
9.4903	-0.5463	2.2990	345.0000	739184.991686
9.5933	-0.5463	2.2990	327.0000	739184.991686
9.6965	-0.5463	2.2990	309.0000	739184.991686
9.8130	-0.5463	2.2990	288.0000	739184.991686
9.9193	-0.6045	2.0817	285.0000	739184.991686
10.0225	-0.7016	1.7195	285.0000	739184.991686
10.1279	-0.7016	1.7195	303.0000	739184.991686
10.2419	-0.7016	1.7195	324.0000	739184.991686
10.3462	-0.8386	1.6585	336.0000	739184.991686
10.4626	-1.3182	1.4449	336.0000	739184.991686
10.5662	-1.7308	1.2655	339.0000	739184.991686
10.6774	-1.7308	1.2655	357.0000	739184.991686
10.7839	-2.1053	1.2852	363.0000	739184.991686
10.8907	-2.4046	1.3048	372.0000	739184.991686
10.9938	-2.7560	1.4355	381.0000	739184.991686
11.0987	-2.9660	1.5161	390.0000	739184.991686
11.2150	-2.9660	1.5161	402.0000	739184.991686
11.3210	-2.9660	1.5161	405.0000	739184.991686
11.4327	-2.9660	1.5161	423.0000	739184.991686
11.5450	-2.9660	1.5161	432.0000	739184.991686
11.6553	-3.0819	1.8727	432.0000	739184.991686
11.7705	-3.0819	1.8727	426.0000	739184.991686
11.8725	-3.0819	1.8727	411.0000	739184.991686
11.9877	-3.2248	2.1359	426.0000	739184.991686
12.1003	-3.3294	2.5717	444.0000	739184.991686
12.2149	-3.2981	3.0193	459.0000	739184.991686
12.3182	-3.2277	3.4637	459.0000	739184.991686
12.4207	-3.1925	3.8364	450.0000	739184.991686
12.5311	-3.2742	4.2771	432.0000	739184.991686
12.6326	-3.3901	4.6337	432.0000	739184.991686
12.7344	-3.5328	5.0604	429.0000	739184.991686
12.8487	-3.6349	5.2607	408.0000	739184.991686
12.9509	-3.6349	5.2607	390.0000	739184.991686
13.0540	-3.6349	5.2607	372.0000	739184.991686
13.1663	-3.6349	5.2607	351.0000	739184.991686
13.2698	-3.6349	5.2607	345.0000	739184.991686
13.3707	-3.6349	5.2607	327.0000	739184.991686
13.4813	-3.6349	5.2607	312.0000	739184.991686
13.5840	-3.6349	5.2607	315.0000	739184.991686
13.6980	-3.6349	5.2607	333.0000	739184.991686
13.8058	-3.6349	5.2607	351.0000	739184.991686
13.9174	-3.6349	5.2607	369.0000	739184.991686
14.0353	-3.9283	5.3231	372.0000	739184.991686
14.1436	-4.3704	5.4050	366.0000	739184.991686
14.2532	-4.4453	5.4089	348.0000	739184.991686
14.3646	-4.4453	5.4089	330.0000	739184.991686
14.4725	-4.4453	5.4089	312.0000	739184.991686
14.5808	-4.4453	5.4089	294.0000	739184.991686
14.6897	-4.4453	5.4089	276.0000	739184.991686
14.8062	-4.4453	5.4089	264.0000	739184.991686
14.9143	-4.4453	5.4089	264.0000	739184.991686
