T	X	Y	HEADING	NOW_NUM
0.0163	0.0000	0.0000	45.0000	739193.488824
0.0326	0.0000	0.0000	45.0000	739193.488824
0.0491	0.0000	0.0000	45.0000	739193.488824
0.0657	0.0000	0.0000	45.0000	739193.488824
0.0824	0.0000	0.0000	45.0000	739193.488824
0.0990	0.0000	0.0000	45.0000	739193.488824
0.1156	0.0000	0.0000	45.0000	739193.488824
0.1322	0.0000	0.0000	45.0000	739193.488824
0.1489	0.0000	0.0000	45.0000	739193.488824
0.1655	0.0000	0.0000	45.0000	739193.488824
0.1819	0.0000	0.0000	45.0000	739193.488824
0.1986	0.0000	0.0000	45.0000	739193.488824
0.2153	0.0000	0.0000	45.0000	739193.488824
0.2319	0.0000	0.0000	45.0000	739193.488824
0.2484	0.0000	0.0000	45.0000	739193.488824
0.2651	0.0000	0.0000	45.0000	739193.488824
0.2817	0.0000	0.0000	45.0000	739193.488824
0.2983	0.0000	0.0000	45.0000	739193.488824
0.3149	0.0000	0.0000	45.0000	739193.488824
0.3316	0.0000	0.0000	45.0000	739193.488824
0.3481	0.0000	0.0000	45.0000	739193.488824
0.3647	0.0000	0.0000	45.0000	739193.488824
0.3813	0.0000	0.0000	45.0000	739193.488824
0.3979	0.0000	0.0000	45.0000	739193.488824
0.4145	0.0000	0.0000	45.0000	739193.488824
0.4310	0.0000	0.0000	45.0000	739193.488824
0.4477	0.0000	0.0000	45.0000	739193.488824
0.4643	0.0000	0.0000	45.0000	739193.488824
0.4810	0.0000	0.0000	45.0000	739193.488824
0.4975	0.0000	0.0000	45.0000	739193.488824
0.5144	0.0000	0.0000	45.0000	739193.488824
0.5308	0.0000	0.0000	45.0000	739193.488824
0.5474	0.0000	0.0000	45.0000	739193.488824
0.5639	0.0000	0.0000	48.0000	739193.488824
0.5806	0.0000	0.0000	51.0000	739193.488824
0.5972	0.0000	0.0000	54.0000	739193.488824
0.6137	0.0000	0.0000	57.0000	739193.488824
0.6303	0.0000	0.0000	60.0000	739193.488824
0.6470	0.0000	0.0000	63.0000	739193.488824
0.6635	0.0000	0.0000	66.0000	739193.488824
0.6802	0.0000	0.0000	69.0000	739193.488824
0.6969	0.0000	0.0000	69.0000	739193.488824
0.7134	-0.0269	0.0700	69.0000	739193.488824
0.7300	-0.0538	0.1400	69.0000	739193.488824
0.7467	-0.0806	0.2101	69.0000	739193.488824
0.7633	-0.1075	0.2801	69.0000	739193.488824
0.7798	-0.1344	0.3501	69.0000	739193.488824
0.7965	-0.1613	0.4201	69.0000	739193.488824
0.8131	-0.1881	0.4901	69.0000	739193.488824
0.8297	-0.2150	0.5601	69.0000	739193.488824
0.8463	-0.2419	0.6302	69.0000	739193.488824
0.8628	-0.2688	0.7002	69.0000	739193.488824
0.8794	-0.2957	0.7702	69.0000	739193.488824
0.8963	-0.3225	0.8402	69.0000	739193.488824
0.9127	-0.3494	0.9102	69.0000	739193.488824
0.9293	-0.3763	0.9803	69.0000	739193.488824
0.9459	-0.4032	1.0503	69.0000	739193.488824
0.9625	-0.4300	1.1203	69.0000	739193.488824
0.9791	-0.4569	1.1903	69.0000	739193.488824
0.9957	-0.4838	1.2603	69.0000	739193.488824
1.0124	-0.5070	1.3317	72.0000	739193.488824
1.0289	-0.5264	1.4041	75.0000	739193.488824
1.0456	-0.5420	1.4775	78.0000	739193.488824
1.0621	-0.5537	1.5515	81.0000	739193.488824
1.0789	-0.5616	1.6261	84.0000	739193.488824
