T	X	Y	HEADING	NOW_NUM
0.1165	0.0000	0.0000	45.0000	739185.541611
0.2328	0.0000	0.0000	45.0000	739185.541611
0.3489	0.0000	0.0000	45.0000	739185.541611
0.4652	0.0000	0.0000	45.0000	739185.541611
0.5814	0.0000	0.0000	45.0000	739185.541611
0.6976	0.0000	0.0000	45.0000	739185.541611
0.8138	0.0000	0.0000	45.0000	739185.541611
0.9300	0.0000	0.0000	45.0000	739185.541611
1.0463	0.0000	0.0000	45.0000	739185.541611
1.1626	0.0000	0.0000	45.0000	739185.541611
1.2788	-0.2652	0.2652	45.0000	739185.541611
1.3950	-0.2652	0.2652	45.0000	739185.541611
1.5112	-0.2652	0.2652	45.0000	739185.541611
1.6274	-0.2652	0.2652	45.0000	739185.541611
1.7438	-0.2652	0.2652	45.0000	739185.541611
1.8600	-0.4243	0.4243	45.0000	739185.541611
1.9763	-0.5303	0.5303	45.0000	739185.541611
2.0924	-0.5303	0.5303	45.0000	739185.541611
2.2087	-0.5303	0.5303	45.0000	739185.541611
2.3249	-0.5303	0.5303	45.0000	739185.541611
2.4412	-0.5303	0.5303	45.0000	739185.541611
2.5575	-0.5303	0.5303	39.0000	739185.541611
2.6736	-0.5303	0.5303	18.0000	739185.541611
2.7898	-0.5303	0.5303	3.0000	739185.541611
2.9062	-0.5303	0.5303	3.0000	739185.541611
3.0224	-0.5303	0.5303	-6.0000	739185.541611
3.1386	-0.5303	0.5303	-12.0000	739185.541611
3.2548	-0.6037	0.5147	-12.0000	739185.541611
3.3711	-1.1172	0.4056	-12.0000	739185.541611
3.4872	-1.6307	0.2964	-12.0000	739185.541611
3.6036	-2.0709	0.2029	-12.0000	739185.541611
3.7198	-2.0709	0.2029	-6.0000	739185.541611
3.8360	-2.0709	0.2029	6.0000	739185.541611
3.9522	-2.0709	0.2029	6.0000	739185.541611
4.0684	-2.0709	0.2029	6.0000	739185.541611
4.1848	-2.0709	0.2029	6.0000	739185.541611
4.3009	-2.0709	0.2029	6.0000	739185.541611
4.4172	-2.0709	0.2029	6.0000	739185.541611
4.5335	-2.0709	0.2029	6.0000	739185.541611
4.6497	-2.0709	0.2029	6.0000	739185.541611
4.7659	-2.0709	0.2029	6.0000	739185.541611
4.8821	-2.0709	0.2029	6.0000	739185.541611
4.9987	-2.0709	0.2029	6.0000	739185.541611
5.1147	-2.0709	0.2029	6.0000	739185.541611
5.2309	-2.0709	0.2029	6.0000	739185.541611
5.3472	-2.0709	0.2029	6.0000	739185.541611
5.4633	-2.0709	0.2029	6.0000	739185.541611
5.5796	-2.0709	0.2029	6.0000	739185.541611
5.6959	-2.0709	0.2029	6.0000	739185.541611
5.8121	-2.0709	0.2029	6.0000	739185.541611
