T	X	Y	HEADING	NOW_NUM
0.1138	0.0000	0.0000	45.0000	739184.996554
0.2165	0.0000	0.0000	45.0000	739184.996554
0.3319	0.0000	0.0000	45.0000	739184.996554
0.4372	0.0000	0.0000	45.0000	739184.996554
0.5402	0.0000	0.0000	45.0000	739184.996554
0.6402	0.0000	0.0000	45.0000	739184.996554
0.7417	0.0000	0.0000	45.0000	739184.996554
0.8567	0.0000	0.0000	45.0000	739184.996554
0.9573	0.0000	0.0000	45.0000	739184.996554
1.0733	0.0000	0.0000	45.0000	739184.996554
1.1763	0.0000	0.0000	45.0000	739184.996554
1.2876	0.0000	0.0000	45.0000	739184.996554
1.4027	0.0000	0.0000	45.0000	739184.996554
1.5040	0.0000	0.0000	45.0000	739184.996554
1.6185	0.0000	0.0000	45.0000	739184.996554
1.7254	-0.2652	0.2652	45.0000	739184.996554
1.8397	-0.5216	0.5383	54.0000	739184.996554
1.9567	-0.5216	0.5383	75.0000	739184.996554
2.0645	-0.5216	0.5383	93.0000	739184.996554
2.1759	-0.5138	0.6129	96.0000	739184.996554
2.2862	-0.4668	1.0604	96.0000	739184.996554
2.3923	-0.4197	1.5079	96.0000	739184.996554
2.5035	-0.3923	1.8816	87.0000	739184.996554
2.6193	-0.3923	1.8816	66.0000	739184.996554
2.7210	-0.3923	1.8816	48.0000	739184.996554
2.8269	-0.3923	1.8816	30.0000	739184.996554
2.9371	-0.3923	1.8816	12.0000	739184.996554
3.0498	-0.3923	1.8816	-6.0000	739184.996554
3.1655	-0.3923	1.8816	-15.0000	739184.996554
3.2744	-0.3923	1.8816	-6.0000	739184.996554
3.3763	-0.3923	1.8816	-6.0000	739184.996554
3.4858	-0.3923	1.8816	-24.0000	739184.996554
3.5890	-0.3923	1.8816	-36.0000	739184.996554
3.7102	-0.3923	1.8816	-36.0000	739184.996554
3.8167	-0.3923	1.8816	-36.0000	739184.996554
3.9315	-0.3923	1.8816	-36.0000	739184.996554
4.0397	-0.6957	1.6612	-36.0000	739184.996554
4.1521	-1.0597	1.3967	-36.0000	739184.996554
4.2704	-1.4165	1.1230	-42.0000	739184.996554
4.3782	-1.5197	1.0142	-60.0000	739184.996554
4.4879	-1.5197	1.0142	-78.0000	739184.996554
4.6037	-1.5197	1.0142	-99.0000	739184.996554
4.7090	-1.5197	1.0142	-117.0000	739184.996554
4.8269	-1.5197	1.0142	-138.0000	739184.996554
4.9397	-1.5197	1.0142	-159.0000	739184.996554
5.0417	-1.5197	1.0142	-177.0000	739184.996554
5.1486	-1.5197	1.0142	-195.0000	739184.996554
5.2523	-1.4568	1.0550	-213.0000	739184.996554
5.3565	-1.0794	1.3001	-213.0000	739184.996554
5.4688	-0.7020	1.5452	-213.0000	739184.996554
5.5760	-0.3612	1.8363	-228.0000	739184.996554
