T	X	Y	HEADING	NOW_NUM
0.1154	0.0000	0.0000	45.0000	739192.862961
0.2280	0.0000	0.0000	45.0000	739192.862961
0.3450	0.0000	0.0000	45.0000	739192.862961
0.4616	0.0000	0.0000	45.0000	739192.862961
0.5665	0.0000	0.0000	45.0000	739192.862961
0.6693	0.0000	0.0000	45.0000	739192.862961
0.7743	0.0000	0.0000	45.0000	739192.862961
0.8903	-0.0530	0.0530	45.0000	739192.862961
1.0029	-0.4243	0.4243	45.0000	739192.862961
1.1095	-0.7425	0.7425	45.0000	739192.862961
1.2119	-0.9546	0.9546	51.0000	739192.862961
1.3276	-0.9546	0.9546	69.0000	739192.862961
1.4301	-0.9546	0.9546	69.0000	739192.862961
1.5323	-0.9546	0.9546	69.0000	739192.862961
1.6364	-0.9546	0.9546	69.0000	739192.862961
1.7393	-0.9546	0.9546	69.0000	739192.862961
1.8413	-1.0890	1.3047	69.0000	739192.862961
1.9457	-1.2539	1.7233	66.0000	739192.862961
2.0607	-1.3254	1.8551	48.0000	739192.862961
2.1745	-1.3254	1.8551	30.0000	739192.862961
2.2898	-1.3254	1.8551	9.0000	739192.862961
2.3929	-1.3254	1.8551	-9.0000	739192.862961
2.5067	-1.3254	1.8551	-21.0000	739192.862961
2.6221	-1.3254	1.8551	-21.0000	739192.862961
2.7247	-1.3254	1.8551	-21.0000	739192.862961
2.8270	-1.3254	1.8551	-21.0000	739192.862961
2.9318	-1.3254	1.8551	-21.0000	739192.862961
3.0455	-1.3254	1.8551	-15.0000	739192.862961
3.1489	-1.3254	1.8551	3.0000	739192.862961
3.2505	-1.3254	1.8551	18.0000	739192.862961
3.3518	-1.3254	1.8551	18.0000	739192.862961
3.4559	-1.6107	1.9478	18.0000	739192.862961
3.5568	-1.6107	1.9478	18.0000	739192.862961
3.6580	-1.6107	1.9478	18.0000	739192.862961
3.7701	-1.6107	1.9478	18.0000	739192.862961
3.8787	-1.6107	1.9478	18.0000	739192.862961
3.9944	-1.6107	1.9478	18.0000	739192.862961
4.0945	-1.6107	1.9478	18.0000	739192.862961
4.1954	-1.3968	1.8782	18.0000	739192.862961
4.2973	-0.9688	1.7392	18.0000	739192.862961
4.4143	-0.4695	1.5770	18.0000	739192.862961
4.5156	-0.3268	1.5306	18.0000	739192.862961
4.6261	-0.3268	1.5306	18.0000	739192.862961
4.7292	-0.3268	1.5306	18.0000	739192.862961
4.8317	-0.3268	1.5306	18.0000	739192.862961
4.9345	-0.3268	1.5306	33.0000	739192.862961
5.0359	-0.4434	1.6250	39.0000	739192.862961
5.1409	-0.7931	1.9082	39.0000	739192.862961
5.2414	-0.7931	1.9082	39.0000	739192.862961
5.3500	-0.7931	1.9082	39.0000	739192.862961
5.4606	-0.7931	1.9082	39.0000	739192.862961
5.5625	-0.7931	1.9082	39.0000	739192.862961
5.6769	-0.7931	1.9082	39.0000	739192.862961
5.7770	-0.7931	1.9082	39.0000	739192.862961
5.8934	-0.7931	1.9082	45.0000	739192.862961
5.9935	-0.7931	1.9082	60.0000	739192.862961
6.0939	-0.7931	1.9082	60.0000	739192.862961
6.2106	-1.0181	2.2979	60.0000	739192.862961
6.3272	-1.1306	2.4928	60.0000	739192.862961
6.4435	-1.1306	2.4928	60.0000	739192.862961
6.5442	-1.1306	2.4928	48.0000	739192.862961
6.6471	-1.1306	2.4928	30.0000	739192.862961
6.7482	-1.1306	2.4928	12.0000	739192.862961
6.8555	-1.1306	2.4928	12.0000	739192.862961
6.9607	-1.1306	2.4928	12.0000	739192.862961
7.0773	-1.1306	2.4928	12.0000	739192.862961
7.1938	-1.1306	2.4928	-9.0000	739192.862961
7.2941	-1.1306	2.4928	-12.0000	739192.862961
7.4019	-1.2040	2.4772	-12.0000	739192.862961
7.5106	-1.6441	2.3836	-12.0000	739192.862961
7.6131	-2.0843	2.2901	-12.0000	739192.862961
7.7161	-2.5279	2.2198	-3.0000	739192.862961
7.8220	-2.9762	2.2551	6.0000	739192.862961
7.9269	-3.4237	2.3021	6.0000	739192.862961
8.0338	-3.8713	2.3491	6.0000	739192.862961
8.1371	-4.3188	2.3962	6.0000	739192.862961
8.2400	-4.7663	2.4432	6.0000	739192.862961
8.3557	-5.2885	2.4981	6.0000	739192.862961
8.4723	-5.5105	2.5333	21.0000	739192.862961
8.5814	-5.5105	2.5333	36.0000	739192.862961
8.6886	-5.5105	2.5333	51.0000	739192.862961
8.7947	-5.5105	2.5333	66.0000	739192.862961
8.8995	-5.5105	2.5333	81.0000	739192.862961
9.0027	-5.5105	2.5333	81.0000	739192.862961
9.1203	-5.5105	2.5333	81.0000	739192.862961
9.2226	-5.5105	2.5333	81.0000	739192.862961
9.3276	-5.5105	2.5333	81.0000	739192.862961
9.4431	-5.5105	2.5333	102.0000	739192.862961
9.5441	-5.5105	2.5333	120.0000	739192.862961
9.6514	-5.5105	2.5333	138.0000	739192.862961
