T	X	Y	HEADING	NOW_NUM
0.1032	0.0000	0.0000	45.0000	739191.414779
0.2188	0.0000	0.0000	45.0000	739191.414779
0.3353	0.0000	0.0000	45.0000	739191.414779
0.4515	0.0000	0.0000	45.0000	739191.414779
0.5677	0.0000	0.0000	45.0000	739191.414779
0.6840	0.0000	0.0000	45.0000	739191.414779
0.8000	0.0000	0.0000	45.0000	739191.414779
0.9163	0.0000	0.0000	45.0000	739191.414779
1.0326	0.0000	0.0000	45.0000	739191.414779
1.1488	0.0000	0.0000	45.0000	739191.414779
1.2651	0.0000	0.0000	45.0000	739191.414779
1.3811	0.0000	0.0000	45.0000	739191.414779
1.4976	0.0000	0.0000	45.0000	739191.414779
1.6137	0.0000	0.0000	45.0000	739191.414779
1.7300	0.0000	0.0000	36.0000	739191.414779
1.8463	0.0000	0.0000	15.0000	739191.414779
1.9625	0.0000	0.0000	-6.0000	739191.414779
2.0788	0.0000	0.0000	-12.0000	739191.414779
2.1949	0.0000	0.0000	-12.0000	739191.414779
2.3113	0.0000	0.0000	-12.0000	739191.414779
2.4275	0.0000	0.0000	0.0000	739191.414779
2.5438	0.0000	0.0000	21.0000	739191.414779
2.6600	0.0000	0.0000	39.0000	739191.414779
2.7761	-0.2331	0.1888	39.0000	739191.414779
2.8924	-0.6411	0.5192	39.0000	739191.414779
3.0086	-1.0491	0.8496	39.0000	739191.414779
3.1250	-1.4571	1.1800	39.0000	739191.414779
3.2411	-1.8652	1.5104	39.0000	739191.414779
3.3574	-1.8652	1.5104	39.0000	739191.414779
3.4736	-1.8652	1.5104	30.0000	739191.414779
3.5899	-1.8652	1.5104	9.0000	739191.414779
3.7063	-1.8652	1.5104	3.0000	739191.414779
3.8223	-1.8652	1.5104	6.0000	739191.414779
3.9386	-1.8652	1.5104	27.0000	739191.414779
4.0547	-1.8652	1.5104	27.0000	739191.414779
4.1710	-1.8652	1.5104	27.0000	739191.414779
4.2874	-1.8652	1.5104	27.0000	739191.414779
4.4035	-1.8652	1.5104	27.0000	739191.414779
4.5197	-1.8652	1.5104	27.0000	739191.414779
4.6360	-2.1993	1.6806	27.0000	739191.414779
4.7522	-2.6671	1.9190	27.0000	739191.414779
4.8684	-3.1348	2.1573	27.0000	739191.414779
4.9847	-3.3963	2.3038	42.0000	739191.414779
5.1010	-3.3963	2.3038	63.0000	739191.414779
5.2171	-3.3963	2.3038	84.0000	739191.414779
5.3335	-3.3963	2.3038	105.0000	739191.414779
5.4496	-3.3963	2.3038	123.0000	739191.414779
5.5659	-3.3963	2.3038	123.0000	739191.414779
5.6822	-3.3963	2.3038	123.0000	739191.414779
