T	X	Y	HEADING	NOW_NUM
0.0167	0.0000	0.0000	45.0000	739193.488824
0.0330	0.0000	0.0000	45.0000	739193.488824
0.0495	0.0000	0.0000	45.0000	739193.488824
0.0660	0.0000	0.0000	45.0000	739193.488824
0.0828	0.0000	0.0000	45.0000	739193.488824
0.0993	0.0000	0.0000	45.0000	739193.488824
0.1158	0.0000	0.0000	45.0000	739193.488824
0.1325	0.0000	0.0000	45.0000	739193.488824
0.1491	0.0000	0.0000	45.0000	739193.488824
0.1656	0.0000	0.0000	45.0000	739193.488824
0.1823	0.0000	0.0000	45.0000	739193.488824
0.1988	0.0000	0.0000	45.0000	739193.488824
0.2155	0.0000	0.0000	45.0000	739193.488824
0.2321	0.0000	0.0000	45.0000	739193.488824
0.2487	0.0000	0.0000	45.0000	739193.488824
0.2653	0.0000	0.0000	45.0000	739193.488824
0.2819	0.0000	0.0000	45.0000	739193.488824
0.2985	0.0000	0.0000	45.0000	739193.488824
0.3152	0.0000	0.0000	45.0000	739193.488824
0.3317	0.0000	0.0000	45.0000	739193.488824
0.3483	0.0000	0.0000	45.0000	739193.488824
0.3650	0.0000	0.0000	45.0000	739193.488824
0.3817	0.0000	0.0000	45.0000	739193.488824
0.3983	0.0000	0.0000	45.0000	739193.488824
0.4147	0.0000	0.0000	45.0000	739193.488824
0.4314	0.0000	0.0000	45.0000	739193.488824
0.4479	0.0000	0.0000	45.0000	739193.488824
0.4647	0.0000	0.0000	45.0000	739193.488824
0.4813	0.0000	0.0000	45.0000	739193.488824
0.4977	0.0000	0.0000	45.0000	739193.488824
0.5144	0.0000	0.0000	45.0000	739193.488824
0.5310	0.0000	0.0000	45.0000	739193.488824
0.5476	0.0000	0.0000	45.0000	739193.488824
0.5643	0.0000	0.0000	45.0000	739193.488824
0.5810	0.0000	0.0000	45.0000	739193.488824
0.5974	0.0000	0.0000	45.0000	739193.488824
0.6140	0.0000	0.0000	45.0000	739193.488824
0.6306	0.0000	0.0000	42.0000	739193.488824
0.6472	0.0000	0.0000	39.0000	739193.488824
0.6638	0.0000	0.0000	36.0000	739193.488824
0.6806	0.0000	0.0000	33.0000	739193.488824
0.6972	0.0000	0.0000	30.0000	739193.488824
0.7139	0.0000	0.0000	27.0000	739193.488824
0.7309	0.0000	0.0000	24.0000	739193.488824
0.7469	0.0000	0.0000	21.0000	739193.488824
0.7640	0.0000	0.0000	18.0000	739193.488824
0.7801	0.0000	0.0000	15.0000	739193.488824
0.7966	0.0000	0.0000	12.0000	739193.488824
0.8133	0.0000	0.0000	12.0000	739193.488824
0.8299	0.0000	0.0000	12.0000	739193.488824
0.8466	0.0000	0.0000	12.0000	739193.488824
0.8633	0.0000	0.0000	12.0000	739193.488824
0.8798	0.0000	0.0000	12.0000	739193.488824
0.8963	0.0000	0.0000	12.0000	739193.488824
0.9129	0.0000	0.0000	12.0000	739193.488824
0.9295	0.0000	0.0000	12.0000	739193.488824
0.9461	0.0000	0.0000	12.0000	739193.488824
0.9627	0.0000	0.0000	12.0000	739193.488824
0.9793	0.0000	0.0000	12.0000	739193.488824
0.9959	0.0000	0.0000	12.0000	739193.488824
1.0126	0.0000	0.0000	12.0000	739193.488824
1.0291	0.0000	0.0000	12.0000	739193.488824
1.0458	0.0000	0.0000	12.0000	739193.488824
1.0624	0.0000	0.0000	12.0000	739193.488824
1.0790	0.0000	0.0000	12.0000	739193.488824
1.0956	0.0000	0.0000	12.0000	739193.488824
1.1122	0.0000	0.0000	12.0000	739193.488824
1.1287	0.0000	0.0000	12.0000	739193.488824
1.1454	0.0000	0.0000	12.0000	739193.488824
1.1620	0.0000	0.0000	12.0000	739193.488824
1.1786	0.0000	0.0000	15.0000	739193.488824
1.1953	0.0000	0.0000	18.0000	739193.488824
1.2120	0.0000	0.0000	21.0000	739193.488824
1.2284	0.0000	0.0000	24.0000	739193.488824
1.2450	0.0000	0.0000	27.0000	739193.488824
1.2617	0.0000	0.0000	30.0000	739193.488824
1.2782	0.0000	0.0000	33.0000	739193.488824
1.2951	0.0000	0.0000	36.0000	739193.488824
1.3114	0.0000	0.0000	36.0000	739193.488824
1.3282	0.0000	0.0000	36.0000	739193.488824
1.3447	0.0000	0.0000	36.0000	739193.488824
1.3613	0.0000	0.0000	36.0000	739193.488824
1.3779	-0.0607	0.0441	36.0000	739193.488824
1.3945	-0.1214	0.0882	36.0000	739193.488824
1.4111	-0.1820	0.1323	36.0000	739193.488824
1.4277	-0.2427	0.1763	36.0000	739193.488824
1.4445	-0.3034	0.2204	36.0000	739193.488824
1.4609	-0.3641	0.2645	36.0000	739193.488824
1.4775	-0.4247	0.3086	36.0000	739193.488824
1.4942	-0.4854	0.3527	36.0000	739193.488824
1.5108	-0.5483	0.3935	33.0000	739193.488824
1.5273	-0.6133	0.4310	30.0000	739193.488824
1.5439	-0.6801	0.4651	27.0000	739193.488824
1.5606	-0.7486	0.4956	24.0000	739193.488824
1.5773	-0.8186	0.5225	21.0000	739193.488824
1.5938	-0.8900	0.5456	18.0000	739193.488824
1.6104	-0.9624	0.5650	15.0000	739193.488824
1.6270	-1.0358	0.5806	12.0000	739193.488824
