T	X	Y	HEADING	NOW_NUM
0.1163	0.0000	0.0000	45.0000	739185.462844
0.2326	0.0000	0.0000	45.0000	739185.462844
0.3489	0.0000	0.0000	45.0000	739185.462844
0.4654	0.0000	0.0000	45.0000	739185.462844
0.5813	0.0000	0.0000	45.0000	739185.462844
0.6976	0.0000	0.0000	45.0000	739185.462844
0.8137	0.0000	0.0000	45.0000	739185.462844
0.9300	0.0000	0.0000	45.0000	739185.462844
1.0464	0.0000	0.0000	45.0000	739185.462844
1.1624	0.0000	0.0000	45.0000	739185.462844
1.2784	0.0000	0.0000	45.0000	739185.462844
1.3946	0.0000	0.0000	45.0000	739185.462844
1.5110	0.0000	0.0000	45.0000	739185.462844
1.6272	-0.1061	0.1061	45.0000	739185.462844
1.7433	-0.4773	0.4773	45.0000	739185.462844
1.8597	-0.6364	0.6364	45.0000	739185.462844
1.9759	-0.6364	0.6364	45.0000	739185.462844
2.0921	-0.6364	0.6364	45.0000	739185.462844
2.2083	-0.6364	0.6364	60.0000	739185.462844
2.3246	-0.6364	0.6364	69.0000	739185.462844
2.4408	-0.6364	0.6364	78.0000	739185.462844
2.5570	-0.6364	0.6364	93.0000	739185.462844
2.6733	-0.6364	0.6364	93.0000	739185.462844
2.7896	-0.6364	0.6364	93.0000	739185.462844
2.9058	-0.6364	0.6364	93.0000	739185.462844
3.0224	-0.6364	0.6364	93.0000	739185.462844
3.1383	-0.6364	0.6364	93.0000	739185.462844
3.2546	-0.6128	1.0858	93.0000	739185.462844
3.3709	-0.5854	1.6101	93.0000	739185.462844
3.4871	-0.5579	2.1343	93.0000	739185.462844
3.6035	-0.5304	2.6586	93.0000	739185.462844
3.7194	-0.5029	3.1829	93.0000	739185.462844
3.8357	-0.4833	3.5574	93.0000	739185.462844
3.9520	-0.4833	3.5574	93.0000	739185.462844
4.0683	-0.4833	3.5574	87.0000	739185.462844
4.1845	-0.4833	3.5574	66.0000	739185.462844
4.3006	-0.4833	3.5574	45.0000	739185.462844
4.4007	-0.4833	3.5574	27.0000	739185.462844
4.5166	-0.4833	3.5574	6.0000	739185.462844
4.6327	-0.4833	3.5574	3.0000	739185.462844
4.7490	-0.4833	3.5574	3.0000	739185.462844
4.8653	-0.4833	3.5574	3.0000	739185.462844
4.9818	-0.4833	3.5574	3.0000	739185.462844
5.0977	-0.4833	3.5574	3.0000	739185.462844
5.2140	-0.4833	3.5574	-6.0000	739185.462844
5.3303	-0.4833	3.5574	-12.0000	739185.462844
5.4466	-0.4833	3.5574	-12.0000	739185.462844
5.5627	-0.4833	3.5574	-3.0000	739185.462844
5.6789	-0.4833	3.5574	6.0000	739185.462844
5.7951	-0.5579	3.5652	6.0000	739185.462844
5.9114	-1.0800	3.6201	6.0000	739185.462844
6.0278	-1.6022	3.6750	6.0000	739185.462844
6.1440	-2.1243	3.7299	6.0000	739185.462844
6.2601	-2.6464	3.7847	6.0000	739185.462844
6.3764	-2.9448	3.8161	6.0000	739185.462844
6.4926	-2.9448	3.8161	-15.0000	739185.462844
6.6089	-2.9448	3.8161	-30.0000	739185.462844
6.7251	-2.9448	3.8161	-30.0000	739185.462844
6.8412	-2.9448	3.8161	-30.0000	739185.462844
6.9581	-3.3345	3.5911	-30.0000	739185.462844
7.0738	-3.7891	3.3286	-30.0000	739185.462844
7.1738	-3.8560	3.2945	-12.0000	739185.462844
7.2900	-3.8560	3.2945	-9.0000	739185.462844
7.4063	-3.8560	3.2945	-9.0000	739185.462844
7.5226	-3.8560	3.2945	-9.0000	739185.462844
7.6387	-3.8560	3.2945	-24.0000	739185.462844
7.7550	-3.8560	3.2945	-45.0000	739185.462844
7.8713	-3.8560	3.2945	-60.0000	739185.462844
7.9875	-3.8560	3.2945	-60.0000	739185.462844
8.1039	-3.8560	3.2945	-60.0000	739185.462844
8.2202	-3.8560	3.2945	-60.0000	739185.462844
